framework_id,domain,subdomain,item_id,item_type,question_text,maturity_level,text_english,response_type,scoring_note
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.8,question,Communicable Diseases data,4,"Age by birth date, sex, subnational level, income level, education level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.8,question,Communicable Diseases data,5,"Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,question,Health Systems and Services data,1,Not collected,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,question,Health Systems and Services data,2,"Sex, age",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,question,Health Systems and Services data,3,"Sex, age, subnational level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,question,Health Systems and Services data,4,"Age by birth date, sex, subnational level, location, income level, education level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,question,Health Systems and Services data,5,"Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,question,Health Emergencies data,1,Not collected,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,question,Health Emergencies data,2,"Sex, age",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,question,Health Emergencies data,3,"Sex, age, subnational level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,question,Health Emergencies data,4,"Age by birth date, sex, subnational level, income level, education level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,question,Health Emergencies data,5,"Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9,subheading,"Data quality (completeness, consistency, accuracy, timeliness, interpretability) for programmatic indicators:",,,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,question,Regional Core Indicators,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,question,Regional Core Indicators,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,question,Regional Core Indicators,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,question,Regional Core Indicators,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,question,Regional Core Indicators,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,question,Health Related Sustainable Development Goals,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,question,Health Related Sustainable Development Goals,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,question,Health Related Sustainable Development Goals,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,question,Health Related Sustainable Development Goals,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,question,Health Related Sustainable Development Goals,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,question,Universal Health Coverage,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,question,Universal Health Coverage,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,question,Universal Health Coverage,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,question,Universal Health Coverage,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,question,Universal Health Coverage,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,question,Institutional Strategic Plan,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,question,Institutional Strategic Plan,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,question,Institutional Strategic Plan,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,question,Institutional Strategic Plan,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,question,Institutional Strategic Plan,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,question,Vital Statistics data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,question,Vital Statistics data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,question,Vital Statistics data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,question,Vital Statistics data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,question,Vital Statistics data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,question,Life Course and Family data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,question,Life Course and Family data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,question,Life Course and Family data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,question,Life Course and Family data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,question,Life Course and Family data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,question,Noncommunicable diseases data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,question,Noncommunicable diseases data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,question,Noncommunicable diseases data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,question,Noncommunicable diseases data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,question,Noncommunicable diseases data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,question,Communicable Diseases data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,question,Communicable Diseases data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,question,Communicable Diseases data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,question,Communicable Diseases data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,question,Communicable Diseases data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,question,Health Systems and Services data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,question,Health Systems and Services data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,question,Health Systems and Services data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,question,Health Systems and Services data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,question,Health Systems and Services data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,question,Health Emergencies data,1,Not available,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,question,Health Emergencies data,2,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,question,Health Emergencies data,3,There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,question,Health Emergencies data,4,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.",scale,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,question,Health Emergencies data,5,"Data is reliable, complete and accurate for at least 20 years.",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2,heading,Information Products,,Health data that are processed and published openly in a variety of formats that accomplish the different needs of IS4H constituencies.,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,question,Information Products,1,Information products and specifically health related indicators are generally not shared. The institution relies heavily on estimates from other institutions.,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,question,Information Products,2,"Some information products are generated, but not routinely, and require intensive work and use of resources. Data is not readily shared across units, with stakeholders or public. Sharing data frequently requires permission from senior levels.",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,question,Information Products,3,A range of information products are efficiently and routinely produced from varies entities' information systems that may complement each other. Dissemination of information products is typically limited to senior-level decision makers.,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,question,Information Products,4,"Information products are routinely produced that meet the specific needs of various stakeholders, and are routinely distributed to stakeholders at all levels of the health system.",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,question,Information Products,5,Information products are developed from a range of structured and unstructured data sources. Data for decision-making is available in near real time to all stakeholders.,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",1,no products,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",2,information products are produced upon demand,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",3,information products are infrequently produced,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",4,information products are frequently produced,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",5,a variety of information products are regularly produced and shared real time or/and upon receiving,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3,subheading,Access and dissemination of indicators,,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,question,Regional Core Indicators,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,question,Regional Core Indicators,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,question,Regional Core Indicators,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,question,Regional Core Indicators,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,question,Regional Core Indicators,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,question,Health Related Sustainable Development Goals,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,question,Health Related Sustainable Development Goals,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,question,Health Related Sustainable Development Goals,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,question,Health Related Sustainable Development Goals,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,question,Health Related Sustainable Development Goals,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,question,Universal Health Coverage,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,question,Universal Health Coverage,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,question,Universal Health Coverage,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,question,Universal Health Coverage,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,question,Universal Health Coverage,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,question,Institutional Strategic Plan,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,question,Institutional Strategic Plan,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,question,Institutional Strategic Plan,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,question,Institutional Strategic Plan,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,question,Institutional Strategic Plan,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,question,Vital Statistics data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,question,Vital Statistics data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,question,Vital Statistics data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,question,Vital Statistics data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,question,Vital Statistics data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,question,Life Course and Family data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,question,Life Course and Family data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,question,Life Course and Family data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,question,Life Course and Family data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,question,Life Course and Family data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,question,Noncommunicable diseases data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,question,Noncommunicable diseases data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,question,Noncommunicable diseases data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,question,Noncommunicable diseases data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,question,Noncommunicable diseases data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,question,Communicable Diseases data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,question,Communicable Diseases data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,question,Communicable Diseases data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,question,Communicable Diseases data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,question,Communicable Diseases data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,question,Health Systems and Services data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,question,Health Systems and Services data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,question,Health Systems and Services data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,question,Health Systems and Services data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,question,Health Systems and Services data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,question,Health Emergencies data,1,No dissemination,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,question,Health Emergencies data,2,Upon request,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,question,Health Emergencies data,3,Disseminated to senior authorities,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,question,Health Emergencies data,4,Disseminated to stakeholders throughout the organization,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,question,Health Emergencies data,5,Publicly available,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,question,Institutional Health Observatory is available,1,No,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,question,Institutional Health Observatory is available,2,An institutional platform is in development but not operational,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,question,Institutional Health Observatory is available,3,An institutional platform exists and updated infrequently and with limited content of health data,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,question,Institutional Health Observatory is available,4,"An institutional platform is updated frequently, timely with extensive coverage of health data",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,question,Institutional Health Observatory is available,5,"A well documented institutional platform is updated frequently with full coverage of health data, dissaggregeted data, and open access",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5,subheading,Frequency of selected information products,,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,question,Programmatic health related core indicators,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,question,Programmatic health related core indicators,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,question,Programmatic health related core indicators,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,question,Programmatic health related core indicators,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,question,Programmatic health related core indicators,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,question,Annual reports,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,question,Annual reports,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,question,Annual reports,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,question,Annual reports,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,question,Annual reports,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,question,Epidemiological bulletins,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,question,Epidemiological bulletins,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,question,Epidemiological bulletins,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,question,Epidemiological bulletins,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,question,Epidemiological bulletins,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,question,Academic papers,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,question,Academic papers,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,question,Academic papers,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,question,Academic papers,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,question,Academic papers,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,question,Guidelines/protocols (evidence informed),1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,question,Guidelines/protocols (evidence informed),2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,question,Guidelines/protocols (evidence informed),3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,question,Guidelines/protocols (evidence informed),4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,question,Guidelines/protocols (evidence informed),5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,question,Policy briefs (evidence informed),1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,question,Policy briefs (evidence informed),2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,question,Policy briefs (evidence informed),3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,question,Policy briefs (evidence informed),4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,question,Policy briefs (evidence informed),5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,question,Health Situation Analysis,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,question,Health Situation Analysis,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,question,Health Situation Analysis,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,question,Health Situation Analysis,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,question,Health Situation Analysis,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,question,Monitoring and Evaluation reports,1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,question,Monitoring and Evaluation reports,2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,question,Monitoring and Evaluation reports,3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,question,Monitoring and Evaluation reports,4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,question,Monitoring and Evaluation reports,5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,question,Media releases (evidence informed),1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,question,Media releases (evidence informed),2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,question,Media releases (evidence informed),3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,question,Media releases (evidence informed),4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,question,Media releases (evidence informed),5,Routinely on a defined schedule,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,question,Social media (evidence informed),1,Never,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,question,Social media (evidence informed),2,"Yes, but rarely",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,question,Social media (evidence informed),3,Ad hoc basis,scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,question,Social media (evidence informed),4,"Frequently, but with no defined schedule",scale,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,question,Social media (evidence informed),5,Routinely on a defined schedule,scale,
