framework_id,domain,subdomain,item_id,item_type,question_text,maturity_level,text_english,response_type,scoring_note
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.14,question,Social networking,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.14,question,Social networking,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.14,question,Social networking,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9,subheading,There are KM SOPs on,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.1,question,Preservation of the Institutional Memory,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.1,question,Preservation of the Institutional Memory,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.1,question,Preservation of the Institutional Memory,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.1,question,Preservation of the Institutional Memory,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.1,question,Preservation of the Institutional Memory,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.2,question,Open access/open source,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.2,question,Open access/open source,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.2,question,Open access/open source,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.2,question,Open access/open source,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.2,question,Open access/open source,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.3,question,Research for health,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.3,question,Research for health,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.3,question,Research for health,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.3,question,Research for health,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.3,question,Research for health,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.4,question,Repositories,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.4,question,Repositories,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.4,question,Repositories,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.4,question,Repositories,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.4,question,Repositories,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.5,question,Information access,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.5,question,Information access,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.5,question,Information access,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.5,question,Information access,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.5,question,Information access,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.6,question,Editorial or publishing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.6,question,Editorial or publishing,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.6,question,Editorial or publishing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.6,question,Editorial or publishing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.6,question,Editorial or publishing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.7,question,Mentoring,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.7,question,Mentoring,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.7,question,Mentoring,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.7,question,Mentoring,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.7,question,Mentoring,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.8,question,Communities of practice,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.8,question,Communities of practice,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.8,question,Communities of practice,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.8,question,Communities of practice,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.8,question,Communities of practice,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.9,question,Lessons learned,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.9,question,Lessons learned,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.9,question,Lessons learned,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.9,question,Lessons learned,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.9,question,Lessons learned,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.10,question,Critical Information sharing and managing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.10,question,Critical Information sharing and managing,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.10,question,Critical Information sharing and managing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.10,question,Critical Information sharing and managing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.10,question,Critical Information sharing and managing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.11,question,Virtual meetings,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.11,question,Virtual meetings,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.11,question,Virtual meetings,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.11,question,Virtual meetings,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.11,question,Virtual meetings,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.12,question,Social networking,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.12,question,Social networking,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.12,question,Social networking,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.12,question,Social networking,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.9.12,question,Social networking,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2,heading,Knowledge Architecture,,"Knowledge management and sharing policies, processes, infrastructure, tools and skills strengthening as part of a learning organization framework.",,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.1,question,Knowledge Architecture,1,"Knowledge management is felt as a need, but there is a few knowledge and expertise in this matter. Although some basic knowledge management technologies and tools are available (physical library of internal resources, shared drives), they are not consistently or organized. Accessing organizational knowledge is time-consuming and difficult.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.1,question,Knowledge Architecture,2,"There is an awareness among leadership and staff of the key concepts and importance of knowledge management. Some isolated KM&S pilot projects (no necessarily by management initiative)",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.1,question,Knowledge Architecture,3,"Basic KM infrastructure (e.g., share information repositories, content management standards, etc.) is in place. Some CG projects have been launched at some levels of the organizational structure. KM skills strengthening is part of a training program",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.1,question,Knowledge Architecture,4,"A formal knowledge management framework has been established within the organizations, with robust policies, processes and mechanisms for knowledge management and knowledge sharing.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.1,question,Knowledge Architecture,5,"The KM&S systems are fully operational. Integration of technology with content architecture.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.2,question,Organizational Knowledge is accessible through:,1,Not accessible,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.2,question,Organizational Knowledge is accessible through:,2,"Separate, physical repositories",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.2,question,Organizational Knowledge is accessible through:,3,A central physical repository/library,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.2,question,Organizational Knowledge is accessible through:,4,"Separate electronic repositories, shared drives, intranet",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.2,question,Organizational Knowledge is accessible through:,5,Digital/open Institutional Memory repository,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.3,question,"Knowledge management and sharing is integrated into business processes, job descriptions and organizational functions",1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.3,question,"Knowledge management and sharing is integrated into business processes, job descriptions and organizational functions",2,Some facilities/units/teams do but not routinely,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.3,question,"Knowledge management and sharing is integrated into business processes, job descriptions and organizational functions",3,Some facilities/units/teams do routinely,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.3,question,"Knowledge management and sharing is integrated into business processes, job descriptions and organizational functions",4,In process of implementation through all the institution,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.3,question,"Knowledge management and sharing is integrated into business processes, job descriptions and organizational functions",5,Yes,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.4,question,HR Competencies include Knowledge Management and related topics,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.4,question,HR Competencies include Knowledge Management and related topics,2,Some facilities/units/teams do but not routinely,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.4,question,HR Competencies include Knowledge Management and related topics,3,Some facilities/units/teams do routinely,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.4,question,HR Competencies include Knowledge Management and related topics,4,In process of implementation through all the institution,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.4,question,HR Competencies include Knowledge Management and related topics,5,Yes,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.5,question,Technical staff KM Skills are,1,Beginner (a few knowledge),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.5,question,Technical staff KM Skills are,2,Developing (awareness among leadership and staff of the key concepts),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.5,question,Technical staff KM Skills are,3,Competent (KM skills strengthening is part of a training program),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.5,question,Technical staff KM Skills are,4,Advanced (Continuous capacity building framework on KM in place),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.5,question,Technical staff KM Skills are,5,Expert (Health staff and leadership incorporate functionally their KM Knowledge in their routine activities),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6,subheading,There is an agenda/curriculum for training staff on:,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.1,question,Use of scientific information for health-related decision making,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.1,question,Use of scientific information for health-related decision making,2,"Training is encouraged but not formalized capacitation curriculum exists,",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.1,question,Use of scientific information for health-related decision making,3,In process of implementation through institution into the HR policy and partially enforced.,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.1,question,Use of scientific information for health-related decision making,4,"Yes, implementation based roadmap is ongoing but not fully implemented, effective resources allocation varies with years",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.1,question,Use of scientific information for health-related decision making,5,"Yes, fully implemented and resourced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.2,question,Knowledge production,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.2,question,Knowledge production,2,"Training is encouraged but not formalized capacitation curriculum exists,",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.2,question,Knowledge production,3,In process of implementation through institution into the HR policy and partially enforced.,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.2,question,Knowledge production,4,"Yes, implementation based roadmap is ongoing but not fully implemented, effective resources allocation varies with years",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.2,question,Knowledge production,5,"Yes, fully implemented and resourced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.3,question,Knowledge management & sharing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.3,question,Knowledge management & sharing,2,"Training is encouraged but not formalized capacitation curriculum exists,",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.3,question,Knowledge management & sharing,3,In process of implementation through institution into the HR policy and partially enforced.,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.3,question,Knowledge management & sharing,4,"Yes, implementation based roadmap is ongoing but not fully implemented, effective resources allocation varies with years",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.3,question,Knowledge management & sharing,5,"Yes, fully implemented and resourced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.4,question,Knowledge access,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.4,question,Knowledge access,2,"Training is encouraged but not formalized capacitation curriculum exists,",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.4,question,Knowledge access,3,In process of implementation through institution into the HR policy and partially enforced.,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.4,question,Knowledge access,4,"Yes, implementation based roadmap is ongoing but not fully implemented, effective resources allocation varies with years",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.4,question,Knowledge access,5,"Yes, fully implemented and resourced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.5,question,Use and evaluation of information technologies in order to support health priorities,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.5,question,Use and evaluation of information technologies in order to support health priorities,2,"Training is encouraged but not formalized capacitation curriculum exists,",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.5,question,Use and evaluation of information technologies in order to support health priorities,3,In process of implementation through institution into the HR policy and partially enforced.,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.5,question,Use and evaluation of information technologies in order to support health priorities,4,"Yes, implementation based roadmap is ongoing but not fully implemented, effective resources allocation varies with years",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.6.5,question,Use and evaluation of information technologies in order to support health priorities,5,"Yes, fully implemented and resourced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.7,question,Leadership and staff awareness of Knowledge Management is,1,Beginner (a few knowledge),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.7,question,Leadership and staff awareness of Knowledge Management is,2,Developing (awareness among leadership and staff of the key concepts),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.7,question,Leadership and staff awareness of Knowledge Management is,3,Competent (IS4H skills strengthening is part of a training program),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.7,question,Leadership and staff awareness of Knowledge Management is,4,Advanced (Continuous capacity building framework on in place),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.7,question,Leadership and staff awareness of Knowledge Management is,5,Expert (Health staff and leadership incorporate functionally their KM Knowledge in their routine activities),scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8,subheading,The institution uses ICT tools and platforms that facilitate communication,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.1,question,Social networks,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.1,question,Social networks,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.1,question,Social networks,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.1,question,Social networks,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.1,question,Social networks,5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.2,question,Web 2.0,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.2,question,Web 2.0,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.2,question,Web 2.0,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.2,question,Web 2.0,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.2,question,Web 2.0,5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.3,question,Direct Messaging,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.3,question,Direct Messaging,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.3,question,Direct Messaging,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.3,question,Direct Messaging,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.3,question,Direct Messaging,5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.4,question,APPs,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.4,question,APPs,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.4,question,APPs,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.4,question,APPs,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.8.4,question,APPs,5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9,subheading,The institution uses ICT tools and platforms that facilitate knowledge exchange and effective collaboration:,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.1,question,"Web Conferences (e.g.: WebEx, Blackboard, Skype, Adobe Connect. etc.)",1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.1,question,"Web Conferences (e.g.: WebEx, Blackboard, Skype, Adobe Connect. etc.)",2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.1,question,"Web Conferences (e.g.: WebEx, Blackboard, Skype, Adobe Connect. etc.)",3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.1,question,"Web Conferences (e.g.: WebEx, Blackboard, Skype, Adobe Connect. etc.)",4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.1,question,"Web Conferences (e.g.: WebEx, Blackboard, Skype, Adobe Connect. etc.)",5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.2,question,Collaborative platforms / Forum,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.2,question,Collaborative platforms / Forum,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.2,question,Collaborative platforms / Forum,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.2,question,Collaborative platforms / Forum,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.2,question,Collaborative platforms / Forum,5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.3,question,Video Conference (CISCO),1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.3,question,Video Conference (CISCO),2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.3,question,Video Conference (CISCO),3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.3,question,Video Conference (CISCO),4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.3,question,Video Conference (CISCO),5,"Yes, standardized and interoperable among the national health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.4,question,Communities of Practice,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.4,question,Communities of Practice,2,Some facilities/units/teams do randomly,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.4,question,Communities of Practice,3,"Some facilities/units/teams do as part of their routine, with their own selection criteria.",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.4,question,Communities of Practice,4,"Yes, there are key shared tools and platforms among public health system",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Architecture,KMSH_3.2.9.4,question,Communities of Practice,5,"Yes, standardized and interoperable among the national health system",scale,
