framework_id,domain,subdomain,item_id,item_type,question_text,response_type,maturity_1,maturity_2,maturity_3,maturity_4,maturity_5,scoring_note,maturity_level,text_english
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.1,maturity_question,Vital Statistics,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.2,maturity_question,Maternal Mortality,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.3,maturity_question,Neonatal Mortality,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.4,maturity_question,Non Communicable Diseases,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.5,maturity_question,Communicable Diseases,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.6,maturity_question,Disability,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.7,maturity_question,Immunizations,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.8,maturity_question,Risk factors,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3.9,maturity_question,Health Systems,scale,No or not sure.,"Yes, but not enforced.","Yes, but not consistently enforced because of policy or lack of resources.","Yes, and enforced consistently and effectively.","Yes, and compliance mechanisms are able to accommodate emergent reporting needs.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.4,maturity_question,There is a policy for the ethical collection and secondary use of data that recognizes the inherent biases in data and analyses.,scale,No,"Some guidelines exist, but there is no formal policy.",Some teams/units/departments have polices as part of their institutional policy framework.,There are policies at the institutional level for the public health sector.,There are policies at the institutional level that apply to all multisectoral stakeholders.,,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.5,maturity_question,There is legislation/regulation enabling the effective use of electronic medical records.,scale,No,"Some guidelines exist, but there is no formal policy, regulation or legislation.",There are formal policies in place governing the effective use of electronic medical records.,There is legislation that enables the effective use of electronic medical records.,There is legislation that enables the effective use of a national electronic health record.,,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.6,maturity_question,There is legislation/regulation addressing the protection of personal health information (health information privacy).,scale,No,"There is general legislation that addresses the protection of data, but it does not specifically address electronic health information.","There are regulatory/policy mechanisms that addresses the protection of health information, within a general data protection legal framework.",There is a legislation that specifically address the protection of personal health information in the context of electronic health information.,The legal and regulatory framework is flexible and able to accommodate emergent requirements for the protection of personal health information.,,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8,heading,Interinstitutional and International Agreements,,,,,,,,,National and International agreements to contextualize strategic planning and investments. Commitment to regional and global mandates.
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.1,maturity_question,Interinstitutional and International Agreements,scale,"There is some awareness of data and reporting obligations under interinstitutional and international agreements, but little capacity to meet obligations.","Data and reporting obligations under interinstitutional and international agreements are frequently met, but with high resource impact.",Data and reporting obligations under interinstitutional and international agreements are consistently met with an effective use of resources.,Agreements enable data and information sharing across interinstitutional and international stakeholders.,"Data and information are able to flow freely among interinstitutional and international partners in support of agreements, guided by frameworks that ensure the ethical use of information that protects individuals and populations.",,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.2,subheading,Capacity to meet data and reporting obligations under interinstitutional and international agreements.,,,,,,,,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.2.1,maturity_question,IHR,scale,There is little capacity to meeting data and reporting obligations.,"There is some capacity to meet data and reporting obligations, but with high resource impact.",There is sufficient capacity to meet interinstitutional data and reporting obligations with an effective use of resources.,There is sufficient capacity to meet interinstitutional and international data and reporting obligations with an effective use of resources.,"Systems, process and agreements allow data to flow freely between interinstitutional and international partners.",,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.2.2,maturity_question,SDG´s,scale,There is little capacity to meeting data and reporting obligations.,"There is some capacity to meet data and reporting obligations, but with high resource impact.",There is sufficient capacity to meet interinstitutional data and reporting obligations with an effective use of resources.,There is sufficient capacity to meet interinstitutional and international data and reporting obligations with an effective use of resources.,"Systems, process and agreements allow data to flow freely between interinstitutional and international partners.",,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.2.3,maturity_question,Regional PAHO Core Indicators,scale,There is little capacity to meeting data and reporting obligations.,"There is some capacity to meet data and reporting obligations, but with high resource impact.",There is sufficient capacity to meet interinstitutional data and reporting obligations with an effective use of resources.,There is sufficient capacity to meet interinstitutional and international data and reporting obligations with an effective use of resources.,"Systems, process and agreements allow data to flow freely between interinstitutional and international partners.",,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.2.4,maturity_question,National statistical reporting requirements,scale,There is little capacity to meeting data and reporting obligations.,"There is some capacity to meet data and reporting obligations, but with high resource impact.",There is sufficient capacity to meet interinstitutional data and reporting obligations with an effective use of resources.,There is sufficient capacity to meet interinstitutional and international data and reporting obligations with an effective use of resources.,"Systems, process and agreements allow data to flow freely between interinstitutional and international partners.",,,
IS4H_ORG,Management and Governance,Interinstitutional and International Agreements,MGO_1.8.3,maturity_question,Agreements enable data and information sharing.,scale,There is no formal data sharing among stakeholders.,"There is some data sharing among stakeholders, but data sharing requirements new agreements or approvals each time.","Data can be shared routinely among stakeholders, which contributes to capacity to meeting international data and reporting obligations.","Data can be shared routinely among international stakeholders, which contributes to capacity to meeting international data and reporting obligations.",Data is able to flow freely among countries'and international partners guided by frameworks that ensure the ethical use of information that protects individuals and populations.,,,
