framework_id,domain,subdomain,item_id,item_type,question_text,response_type,maturity_1,maturity_2,maturity_3,maturity_4,maturity_5,scoring_note,maturity_level,text_english
IS4H_COUNTRY,Data Management and Information Technology,Information Products,DMIT_2.2.8.10,maturity_question,Media releases (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_COUNTRY,Data Management and Information Technology,Information Products,DMIT_2.2.8.11,maturity_question,Social media (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3,heading,Standards for Quality and Interoperability,,,,,,,,,"Use and availability of data standards, identifiers, standards for interoperability and a national health information architecture."
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.1,maturity_question,Standards for Quality and Interoperability,scale,"There are few, if any, formal data standards enforced.",Some standards are defined in individual data sources but are not consistent or available across data sources. Standards for interoperability have been identified but not implemented,"Some standards have been identified for specific data sources, and there are formal plans for adoption.",Standards have formally adopted and the national health information architecture has been documented. A national identifier is available for integrating health data form all sources.,"Health information systems are interoperable, enabled by a national infrastructure that uses current standards, technologies and architectures.",,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2,subheading,Data standards,,,,,,,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2.1,maturity_question,"WHO International Classification Family (e.g. ICD-9/10/11, ICPC, ICF)",scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2.2,maturity_question,Clinical Procedural Terminology (CPT),scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2.3,maturity_question,Laboratory data standards (e.g.) LOINC,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2.4,maturity_question,"Pharmacy data standards (e.g., National Drug Codes)",scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.2.5,maturity_question,National Core Data Standards (data dictionary),scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.3,subheading,Messaging standards,,,,,,,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.3.1,maturity_question,HL7,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.3.2,maturity_question,FHIR,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.3.3,maturity_question,DICOM,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4,subheading,Content standards,,,,,,,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4.1,maturity_question,SNOMED-CT,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4.2,maturity_question,CDA (Clinical Document Architecture),scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4.3,maturity_question,Common data model implemented,scale,No awareness or plans to adopt.,"There is general awareness , but no plans to adopt.",Defined and implemented for some sources,Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4.4,maturity_question,A set of national core health indicators including definitions and metadata exists,scale,No awareness or plans to adopt.,"There is general awareness , but no plans to adopt.",Defined and implemented for some sources,Formally defined and adopted nationally.,Fully implemented nationally,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.4.5,maturity_question,Definitions and metadata for a the Sustainable Development Goals (SDGs),scale,No plans to adopt.,There is general awareness but no plans to dedicate resources to monitor SDG,Defined and implemented to monitor some SDG,Formally defined SDG set of indicators and adopted nationally. In process to indicators that are currently not being collected. Expansion of disaggregated data.,"A national set of SDG - tailored to country priorities - fully adopted and monitored, including disaggregation",,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.5,maturity_question,Unique identifier and identity management,scale,None,"Unique identifiers at the facilities not unique to the individual, but no identity management.",Unique identifier at the facility level with identity management,"Unique identifier for the public health system, converging with identifiers at the health facilities",Unique identifier at the national level,,,
IS4H_COUNTRY,Data Management and Information Technology,Standards for Quality and Interoperability,DMIT_2.3.6,maturity_question,There is a national health information architecture,scale,None,Key data sources and data flows are mapped,"Data sources, data flows, data repositories, messaging and data standards documented within the public health system","Data sources, data flows, data repositories, messaging and data standards documented and partially implemented within the national health system",National health information architecture fully implemented,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4,heading,Data Governance,,,,,,,,,"Health data governance is the framework for establishing sub-regional and national strategies, objectives, policies, standards, and tools for the management of technical data, which is supported by a legal framework."
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.1,maturity_question,Data Governance,scale,There a few if any best practices for data management implemented. Data management is largely ad hoc. There are no formal mechanisms for decisions about data quality and standards.,"Data management best practices are in development, but not fully implemented. Data quality is not routinely monitored. Decision about standards quality and standards are made at the facility/unit/team level.","Data management processes and best practices are implemented for some facilities/units/teams. (e.g. Data quality frameworks, data standards, policies, SOPs,…) Core sets are readily available. Data are rarely integrated for analysis across various sources. Some metadata are documented and maintained (indicator compendium, data dictionaries). A data governance body within the national health authority exists.","A formal health data governance mechanisms has been established at the national level with other health data stakeholders, and there are processes and plan in place to strengthen alignment of standards, data quality frameworks and data management practices across all stakeholders.","Data management policies, procedures and best practices are consistently applied, resulting in availability of quality data. Formal data governance mechanisms (committees, policies, data quality frameworks, data sharing agreements etc.) have been established among national health stakeholders, including private sector, are effectively functioning. Continuous improvement processes established to monitor and invest in data quality.",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.2,maturity_question,"There is a formal data governance body that makes decisions about data quality, standards and investments.",scale,There are no formal mechanism for making decisions about data.,Decision about data are made within the facility/unit/team.,The national health authority has established a formal body for making decisions about data,There is a national body that makes decisions about health data that meets and works across sectors including part of private sector,There is a national body that make decisions about data and that functions and works across sectors including the private sector,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.3,maturity_question,There is a data quality framework in place.,scale,No framework,Some facilities/units/teams work on data quality but no data quality framework exists.,There is a data quality framework for the national health authorities.,There is a data quality framework that is shared or aligned between national health authorities and some key multisectoral stakeholders,There is a data quality framework that is aligned and fully implemented at the national health system,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4,subheading,"There are defined SOPs for data management (data collection, aggregation, cleansing, store and archiving, etc.)",,,,,,,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.1,maturity_question,Cause of Death Data,scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.2,maturity_question,Maternal Mortality,scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.3,maturity_question,"(Cancer incidence, fasting blood glucose-diabetes) Non Communicable Diseases",scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.4,maturity_question,"Malaria, Dengue (communicable diseases)",scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.5,maturity_question,HIV - TB (communicable diseases),scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.6,maturity_question,Disability statistics,scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.7,maturity_question,Vaccine preventable diseases and Immunization coverage,scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.8,maturity_question,Overweight and obesity (Risk Factors),scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.4.9,maturity_question,"Physicians, Nurses, Dentists (Health Systems)",scale,No,"Defined for facilities/units/teams, but not formally implemented",Fully implemented in some facilities/units/teams,Fully implemented and aligned across national health authorities,"Yes, fully implemented at the national health system",,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5,subheading,The quality of data is monitored,,,,,,,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.1,maturity_question,Cause of Death Data,scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.2,maturity_question,Maternal Mortality,scale,,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.3,maturity_question,"(Cancer incidence, fasting blood glucose-diabetes) Non Communicable Diseases",scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.4,maturity_question,"Malaria, Dengue (communicable diseases)",scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.5,maturity_question,HIV - TB (communicable diseases),scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.6,maturity_question,Disability statistics,scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.7,maturity_question,Vaccine preventable diseases and Immunization coverage,scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.8,maturity_question,Overweight and obesity (Risk Factors),scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
IS4H_COUNTRY,Data Management and Information Technology,Data Governance,DMIT_2.4.5.9,maturity_question,"Physicians, Nurses, Dentists (Health Systems)",scale,No,On an ad hoc basis,"Routinely for some data sets, but there is a lack of investments for improving data quality. Quality checks are automatized to help data verification.","Routinely for all data sets, and there are formal plans, technical discussions and investments for improving data quality issues.",Data quality monitored and improved continuously.,,,
